release	species	gene_id_stem	symbol	motif_id	motif_name	role	partners	motif_tax_ids	is_cross_species	total_information_content	rank
2026	Mus musculus	ENSMUSG00000031326	Cdx4	MA1473.2	CDX4	monomer		9606	yes	13.8167	1
2026	Mus musculus	ENSMUSG00000031618	Nr3c2	MA0727.2	NR3C2	monomer		9606	yes	18.7705	1
2026	Mus musculus	ENSMUSG00000031621	Isx	MA0654.2	ISX	monomer		9606	yes	10.3367	1
2026	Mus musculus	ENSMUSG00000031627	Irf2	MA0051.2	IRF2	monomer		9606	yes	20.6482	1
2026	Mus musculus	ENSMUSG00000031688	Pou4f2	MA0683.2	POU4F2	monomer		9606	yes	20.7708	1
2026	Mus musculus	ENSMUSG00000031706	Rfx1	MA0509.3	RFX1	monomer		9606	yes	23.1028	1
2026	Mus musculus	ENSMUSG00000031737	Irx5	MA2680.1	IRX5	monomer		9606	yes	7.9049	1
2026	Mus musculus	ENSMUSG00000031870	Pgr	MA2323.1	Pgr	monomer		10116	yes	14.8326	1
2026	Mus musculus	ENSMUSG00000031870	Pgr	MA2327.1	PGR	monomer		9606	yes	10.1958	2
2026	Mus musculus	ENSMUSG00000031902	Nfatc3	MA0625.3	NFATC3	monomer		9606	yes	8.1323	1
2026	Mus musculus	ENSMUSG00000031965	Tbx20	MA0689.1	TBX20	monomer		9606	yes	13.8454	1
2026	Mus musculus	ENSMUSG00000032015	Pou2f3	MA0627.3	POU2F3	monomer		9606	yes	13.0703	1
2026	Mus musculus	ENSMUSG00000032033	Barx2	MA1471.2	BARX2	monomer		9606	yes	10.0241	1
2026	Mus musculus	ENSMUSG00000032035	Ets1	MA0098.4	ETS1	monomer		9606	yes	12.0165	1
2026	Mus musculus	ENSMUSG00000032119	Hinfp	MA0131.3	HINFP	monomer		9606	yes	12.1070	1
2026	Mus musculus	ENSMUSG00000032228	Tcf12	MA0521.3	Tcf12	monomer		10090	no	10.4944	1
2026	Mus musculus	ENSMUSG00000032228	Tcf12	MA1648.2	TCF12	monomer		9606	yes	9.5323	2
2026	Mus musculus	ENSMUSG00000032238	Rora	MA0072.2	RORA	monomer		9606	yes	16.9934	1
2026	Mus musculus	ENSMUSG00000032238	Rora	MA0071.1	RORA	monomer		9606	yes	13.1897	2
2026	Mus musculus	ENSMUSG00000032292	Nr2e3	MA0164.2	Nr2e3	monomer		10090	no	11.7420	1
2026	Mus musculus	ENSMUSG00000032318	Isl2	MA0914.2	ISL2	monomer		9606	yes	7.0416	1
2026	Mus musculus	ENSMUSG00000032368	Zic1	MA0696.1	ZIC1	monomer		9606	yes	18.7736	1
2026	Mus musculus	ENSMUSG00000032368	Zic1	MA1628.2	Zic1::Zic2	complex	ZIC2	10090	no	11.5256	2
2026	Mus musculus	ENSMUSG00000032402	Smad3	MA0795.1	SMAD3	monomer		9606	yes	15.6110	1
2026	Mus musculus	ENSMUSG00000032419	Tbx18	MA1565.2	TBX18	monomer		9606	yes	10.7925	1
2026	Mus musculus	ENSMUSG00000032446	Eomes	MA0800.2	EOMES	monomer		9606	yes	11.8776	1
2026	Mus musculus	ENSMUSG00000032897	Nfyc	MA1644.2	NFYC	monomer		9606	yes	10.0486	1
2026	Mus musculus	ENSMUSG00000032998	Foxj3	MA0851.2	Foxj3	monomer		10090	no	12.5835	1
2026	Mus musculus	ENSMUSG00000033006	Sox10	MA0442.3	SOX10	monomer		9606	yes	10.6892	1
2026	Mus musculus	ENSMUSG00000033016	Nfatc1	MA0624.3	Nfatc1	monomer		10090	no	10.6663	1
2026	Mus musculus	ENSMUSG00000033080	Vsx1	MA0725.2	VSX1	monomer		9606	yes	8.0651	1
2026	Mus musculus	ENSMUSG00000033249	Hsf4	MA0771.1	HSF4	monomer		9606	yes	13.6294	1
2026	Mus musculus	ENSMUSG00000033713	Foxn3	MA1489.1	FOXN3	monomer		9606	yes	14.2218	1
2026	Mus musculus	ENSMUSG00000033726	Emx1	MA0612.3	EMX1	monomer		9606	yes	10.2438	1
2026	Mus musculus	ENSMUSG00000033730	Egr3	MA0732.2	EGR3	monomer		9606	yes	17.6940	1
2026	Mus musculus	ENSMUSG00000033837	Foxh1	MA0479.2	FOXH1	monomer		9606	yes	13.3681	1
2026	Mus musculus	ENSMUSG00000033863	Klf9	MA1107.3	KLF9	monomer		9606	yes	13.4059	1
2026	Mus musculus	ENSMUSG00000033943	Mga	MA0801.1	MGA	monomer		9606	yes	10.8316	1
2026	Mus musculus	ENSMUSG00000033943	Mga	MA1960.2	MGA::EVX1	complex	EVX1	9606	yes	13.8438	2
2026	Mus musculus	ENSMUSG00000033964	Zbtb41	MA2510.1	ZBTB41	monomer		9606	yes	14.0476	1
2026	Mus musculus	ENSMUSG00000034266	Batf	MA1634.2	BATF	monomer		9606	yes	10.4815	1
2026	Mus musculus	ENSMUSG00000034266	Batf	MA0462.3	BATF::JUN	complex	JUN	9606	yes	10.6794	2
2026	Mus musculus	ENSMUSG00000034271	Jdp2	MA0656.2	JDP2	monomer		9606	yes	17.1578	1
2026	Mus musculus	ENSMUSG00000034271	Jdp2	MA0655.1	JDP2	monomer		9606	yes	15.1023	2
2026	Mus musculus	ENSMUSG00000034333	Zbed4	MA2328.1	ZBED4	monomer		9606	yes	11.7312	1
2026	Mus musculus	ENSMUSG00000034384	Barhl2	MA0635.2	BARHL2	monomer		9606	yes	8.0335	1
2026	Mus musculus	ENSMUSG00000034430	Zxdc	MA2577.1	ZXDC	monomer		9606	yes	12.6943	1
2026	Mus musculus	ENSMUSG00000034460	Six4	MA2001.2	Six4	monomer		10090	no	9.3667	1
2026	Mus musculus	ENSMUSG00000034486	Gbx2	MA0890.2	GBX2	monomer		9606	yes	9.6511	1
2026	Mus musculus	ENSMUSG00000034673	Pbx2	MA1113.3	PBX2	monomer		9606	yes	11.7103	1
2026	Mus musculus	ENSMUSG00000034701	Neurod1	MA1109.2	NEUROD1	monomer		9606	yes	11.7848	1
2026	Mus musculus	ENSMUSG00000034762	Glis1	MA0735.2	GLIS1	monomer		9606	yes	25.1619	1
2026	Mus musculus	ENSMUSG00000034777	Vax2	MA0723.3	VAX2	monomer		9606	yes	6.8689	1
2026	Mus musculus	ENSMUSG00000034957	Cebpa	MA0102.5	CEBPA	monomer		9606	yes	12.1461	1
2026	Mus musculus	ENSMUSG00000034957	Cebpa	MA0019.2	Ddit3::Cebpa	complex	DDIT3	10116	yes	11.5010	2
2026	Mus musculus	ENSMUSG00000034968	Lbx2	MA0699.2	LBX2	monomer		9606	yes	6.9852	1
2026	Mus musculus	ENSMUSG00000035011	Zbtb7a	MA0750.4	ZBTB7A	monomer		9606	yes	10.3699	1
2026	Mus musculus	ENSMUSG00000035033	Tbr1	MA0802.2	TBR1	monomer		9606	yes	12.1990	1
2026	Mus musculus	ENSMUSG00000035041	Creb3l3	MA2541.1	CREB3L3	monomer		9606	yes	15.9698	1
2026	Mus musculus	ENSMUSG00000035158	Mitf	MA0620.4	MITF	monomer		9606	yes	12.7239	1
2026	Mus musculus	ENSMUSG00000035187	Nkx6-1	MA0674.2	NKX6-1	monomer		9606	yes	9.1202	1
2026	Mus musculus	ENSMUSG00000035277	Arx	MA0874.2	Arx	monomer		10090	no	12.8300	1
2026	Mus musculus	ENSMUSG00000035397	Klf16	MA0741.1	KLF16	monomer		9606	yes	13.1606	1
2026	Mus musculus	ENSMUSG00000035451	Foxa1	MA0148.5	FOXA1	monomer		9606	yes	10.9659	1
2026	Mus musculus	ENSMUSG00000035529	Prdm4	MA1647.3	Prdm4	monomer		10090	no	13.8252	1
2026	Mus musculus	ENSMUSG00000035799	Twist1	MA1123.3	TWIST1	monomer		9606	yes	11.0913	1
2026	Mus musculus	ENSMUSG00000035923	Myf6	MA0667.1	MYF6	monomer		9606	yes	14.5828	1
2026	Mus musculus	ENSMUSG00000035934	Pknox2	MA0783.1	PKNOX2	monomer		9606	yes	21.2231	1
2026	Mus musculus	ENSMUSG00000035946	Gsx2	MA0893.3	GSX2	monomer		9606	yes	8.4895	1
2026	Mus musculus	ENSMUSG00000036036	Zfp57	MA1583.2	ZFP57	monomer		9606	yes	11.2850	1
2026	Mus musculus	ENSMUSG00000036139	Hoxc9	MA0485.3	HOXC9	monomer		9606	yes	14.1714	1
2026	Mus musculus	ENSMUSG00000036144	Meox2	MA0706.2	MEOX2	monomer		9606	yes	7.1562	1
2026	Mus musculus	ENSMUSG00000036192	Rorb	MA1150.2	RORB	monomer		9606	yes	9.3196	1
2026	Mus musculus	ENSMUSG00000036442	Thap11	MA1573.2	Thap11	monomer		10090	no	17.7203	1
2026	Mus musculus	ENSMUSG00000036461	Elf1	MA0473.4	ELF1	monomer		9606	yes	12.3532	1
2026	Mus musculus	ENSMUSG00000036461	Elf1	MA1953.2	FOXO1::ELF1	complex	FOXO1	9606	yes	13.4256	2
2026	Mus musculus	ENSMUSG00000036461	Elf1	MA1952.2	FOXJ2::ELF1	complex	FOXJ2	9606	yes	11.9374	3
2026	Mus musculus	ENSMUSG00000036602	Alx1	MA0854.2	Alx1	monomer		10090	no	11.9365	1
2026	Mus musculus	ENSMUSG00000036816	Atoh7	MA1468.1	ATOH7	monomer		9606	yes	10.8331	1
2026	Mus musculus	ENSMUSG00000036972	Zic4	MA0751.2	ZIC4	monomer		9606	yes	13.4860	1
2026	Mus musculus	ENSMUSG00000037017	Zscan21	MA2336.1	ZSCAN21	monomer		9606	yes	9.5133	1
2026	Mus musculus	ENSMUSG00000037025	Foxa2	MA0047.4	FOXA2	monomer		9606	yes	10.5235	1
2026	Mus musculus	ENSMUSG00000037034	Pax1	MA0779.2	PAX1	monomer		9606	yes	19.5198	1
2026	Mus musculus	ENSMUSG00000037169	Mycn	MA0104.5	MYCN	monomer		9606	yes	11.5979	1
2026	Mus musculus	ENSMUSG00000037174	Elf2	MA1483.3	ELF2	monomer		9606	yes	12.9355	1
2026	Mus musculus	ENSMUSG00000037214	Thap1	MA0597.3	THAP1	monomer		9606	yes	10.6628	1
2026	Mus musculus	ENSMUSG00000037279	Ovol2	MA1545.2	OVOL2	monomer		9606	yes	11.9206	1
2026	Mus musculus	ENSMUSG00000037335	Hand1	MA2123.1	Hand1	monomer		10090	no	10.9288	1
2026	Mus musculus	ENSMUSG00000037335	Hand1	MA0092.2	Hand1::Tcf3	complex	TCF3	10090	no	10.0750	2
2026	Mus musculus	ENSMUSG00000037447	Arid5a	MA0602.2	Arid5a	monomer		10090	no	9.6188	1
2026	Mus musculus	ENSMUSG00000037465	Klf10	MA1511.2	KLF10	monomer		9606	yes	13.8803	1
2026	Mus musculus	ENSMUSG00000037674	Rfx7	MA1554.2	RFX7	monomer		9606	yes	9.1088	1
2026	Mus musculus	ENSMUSG00000037868	Egr2	MA0472.2	EGR2	monomer		9606	yes	15.2889	1
2026	Mus musculus	ENSMUSG00000037992	Rara	MA0729.1	RARA	monomer		9606	yes	28.1358	1
2026	Mus musculus	ENSMUSG00000037992	Rara	MA0730.1	RARA	monomer		9606	yes	22.7684	2
2026	Mus musculus	ENSMUSG00000037992	Rara	MA0159.1	RARA::RXRA	complex	RXRA	9606	yes	16.0043	3
2026	Mus musculus	ENSMUSG00000037992	Rara	MA1149.2	RARA::RXRG	complex	RXRG	9606	yes	13.1160	4
2026	Mus musculus	ENSMUSG00000038151	Prdm1	MA0508.4	PRDM1	monomer		9606	yes	11.1574	1
2026	Mus musculus	ENSMUSG00000038193	Hand2	MA1638.2	HAND2	monomer		9606	yes	11.0627	1
2026	Mus musculus	ENSMUSG00000038203	Hoxa13	MA0650.4	Hoxa13	monomer		10090	no	10.9834	1
2026	Mus musculus	ENSMUSG00000038210	Hoxa11	MA0911.2	Hoxa11	monomer		10090	no	11.0980	1
2026	Mus musculus	ENSMUSG00000038227	Hoxa9	MA0594.3	HOXA9	monomer		9606	yes	7.1892	1
2026	Mus musculus	ENSMUSG00000038236	Hoxa7	MA1498.3	HOXA7	monomer		9606	yes	6.5637	1
2026	Mus musculus	ENSMUSG00000038253	Hoxa5	MA0158.2	HOXA5	monomer		9606	yes	10.1685	1
2026	Mus musculus	ENSMUSG00000038255	Neurod2	MA0668.3	Neurod2	monomer		10090	no	11.8165	1
2026	Mus musculus	ENSMUSG00000038255	Neurod2	MA1993.2	Neurod2	monomer		10090	no	11.6951	2
2026	Mus musculus	ENSMUSG00000038342	Mlxip	MA0622.2	Mlxip	monomer		10090	no	12.0000	1
2026	Mus musculus	ENSMUSG00000038402	Foxf2	MA0030.2	FOXF2	monomer		9606	yes	13.7866	1
2026	Mus musculus	ENSMUSG00000038415	Foxq1	MA0040.2	Foxq1	monomer		10116	yes	13.9954	1
2026	Mus musculus	ENSMUSG00000038418	Egr1	MA0162.5	EGR1	monomer		9606	yes	11.5119	1
2026	Mus musculus	ENSMUSG00000038482	Tfdp1	MA1122.2	TFDP1	monomer		9606	yes	10.9400	1
2026	Mus musculus	ENSMUSG00000038648	Creb3l2	MA0608.1	Creb3l2	monomer		10090	no	12.9971	1
2026	Mus musculus	ENSMUSG00000038679	Trps1	MA1970.2	TRPS1	monomer		9606	yes	10.2125	1
2026	Mus musculus	ENSMUSG00000038692	Hoxb4	MA1499.2	HOXB4	monomer		9606	yes	9.9040	1
2026	Mus musculus	ENSMUSG00000038700	Hoxb5	MA0904.3	HOXB5	monomer		9606	yes	9.0695	1
2026	Mus musculus	ENSMUSG00000038705	Gmeb2	MA0862.1	GMEB2	monomer		9606	yes	9.8860	1
2026	Mus musculus	ENSMUSG00000038718	Pbx3	MA1114.2	PBX3	monomer		9606	yes	12.9657	1
2026	Mus musculus	ENSMUSG00000038721	Hoxb7	MA1501.2	HOXB7	monomer		9606	yes	10.1921	1
2026	Mus musculus	ENSMUSG00000038765	Lmx1b	MA0703.3	LMX1B	monomer		9606	yes	13.4963	1
2026	Mus musculus	ENSMUSG00000038797	Zscan2	MA2516.1	ZSCAN2	monomer		9606	yes	29.5671	1
2026	Mus musculus	ENSMUSG00000038805	Six3	MA0631.2	Six3	monomer		10090	no	13.9531	1
2026	Mus musculus	ENSMUSG00000038932	Tcfl5	MA0632.3	TCFL5	monomer		9606	yes	11.1245	1
2026	Mus musculus	ENSMUSG00000039087	Rreb1	MA0073.2	RREB1	monomer		9606	yes	22.1013	1
2026	Mus musculus	ENSMUSG00000039095	En2	MA0642.3	EN2	monomer		9606	yes	9.0620	1
2026	Mus musculus	ENSMUSG00000039153	Runx2	MA0511.2	RUNX2	monomer		9606	yes	11.5507	1
2026	Mus musculus	ENSMUSG00000039191	Rbpj	MA1116.2	RBPJ	monomer		9606	yes	11.0068	1
2026	Mus musculus	ENSMUSG00000039275	Foxk2	MA1103.3	FOXK2	monomer		9606	yes	9.7859	1
2026	Mus musculus	ENSMUSG00000039476	Prrx2	MA0075.4	PRRX2	monomer		9606	yes	10.9806	1
2026	Mus musculus	ENSMUSG00000039521	Foxp3	MA0850.1	FOXP3	monomer		9606	yes	8.5941	1
2026	Mus musculus	ENSMUSG00000039656	Rxrb	MA0855.1	RXRB	monomer		9606	yes	23.1100	1
2026	Mus musculus	ENSMUSG00000039656	Rxrb	MA1555.1	RXRB	monomer		9606	yes	16.3172	2
2026	Mus musculus	ENSMUSG00000039830	Olig2	MA1997.2	Olig2	monomer		10090	no	11.5447	1
2026	Mus musculus	ENSMUSG00000039830	Olig2	MA0678.1	OLIG2	monomer		9606	yes	12.9534	2
2026	Mus musculus	ENSMUSG00000039834	Zfp335	MA2002.2	Zfp335	monomer		10090	no	10.4987	1
2026	Mus musculus	ENSMUSG00000040033	Stat2	MA1623.2	Stat2	monomer		10090	no	12.8726	1
2026	Mus musculus	ENSMUSG00000040033	Stat2	MA0517.2	STAT1::STAT2	complex	STAT1	9606	yes	15.7625	2
2026	Mus musculus	ENSMUSG00000040148	Hmx3	MA0898.2	Hmx3	monomer		10090	no	11.9976	1
2026	Mus musculus	ENSMUSG00000040270	Bach2	MA1470.2	BACH2	monomer		9606	yes	22.3706	1
2026	Mus musculus	ENSMUSG00000040270	Bach2	MA1101.3	BACH2	monomer		9606	yes	16.3561	2
2026	Mus musculus	ENSMUSG00000040289	Hey1	MA0823.1	HEY1	monomer		9606	yes	12.2694	1
2026	Mus musculus	ENSMUSG00000040310	Alx4	MA0853.2	Alx4	monomer		10090	no	13.1235	1
2026	Mus musculus	ENSMUSG00000040478	Prdm13	MA2536.1	PRDM13	monomer		9606	yes	12.8576	1
2026	Mus musculus	ENSMUSG00000040489	Sox30	MA2684.1	SOX30	monomer		9606	yes	10.7801	1
2026	Mus musculus	ENSMUSG00000040610	Tlx3	MA2685.1	TLX3	monomer		9606	yes	9.5297	1
2026	Mus musculus	ENSMUSG00000040632	Nrl	MA0842.3	NRL	monomer		9606	yes	14.8433	1
2026	Mus musculus	ENSMUSG00000040726	Hesx1	MA0894.2	HESX1	monomer		9606	yes	10.2062	1
2026	Mus musculus	ENSMUSG00000040732	Erg	MA0474.4	Erg	monomer		10090	no	12.0948	1
2026	Mus musculus	ENSMUSG00000040857	Erf	MA0760.2	ERF	monomer		9606	yes	12.6759	1
2026	Mus musculus	ENSMUSG00000040857	Erf	MA1939.2	ERF::SREBF2	complex	SREBF2	9606	yes	20.7968	2
2026	Mus musculus	ENSMUSG00000040857	Erf	MA1938.2	ERF::NHLH1	complex	NHLH1	9606	yes	20.5690	3
2026	Mus musculus	ENSMUSG00000040857	Erf	MA1934.2	ERF::FIGLA	complex	FIGLA	9606	yes	17.9866	4
2026	Mus musculus	ENSMUSG00000040857	Erf	MA1936.2	ERF::FOXO1	complex	FOXO1	9606	yes	12.9436	5
2026	Mus musculus	ENSMUSG00000040857	Erf	MA1937.2	ERF::HOXB13	complex	HOXB13	9606	yes	11.8565	6
2026	Mus musculus	ENSMUSG00000040857	Erf	MA1935.2	ERF::FOXI1	complex	FOXI1	9606	yes	9.4594	7
2026	Mus musculus	ENSMUSG00000040891	Foxa3	MA1683.2	FOXA3	monomer		9606	yes	9.7674	1
2026	Mus musculus	ENSMUSG00000040929	Rfx3	MA0798.3	RFX3	monomer		9606	yes	23.1815	1
2026	Mus musculus	ENSMUSG00000041287	Sox15	MA1152.2	SOX15	monomer		9606	yes	9.0296	1
2026	Mus musculus	ENSMUSG00000041309	Nkx6-2	MA0675.2	NKX6-2	monomer		9606	yes	6.7939	1
2026	Mus musculus	ENSMUSG00000041420	Meis3	MA0775.2	MEIS3	monomer		9606	yes	8.8521	1
2026	Mus musculus	ENSMUSG00000041515	Irf8	MA0652.2	IRF8	monomer		9606	yes	22.3730	1
2026	Mus musculus	ENSMUSG00000041540	Sox5	MA0087.3	Sox5	monomer		10090	no	11.4458	1
2026	Mus musculus	ENSMUSG00000041578	Crx	MA0467.3	Crx	monomer		10090	no	10.7587	1
2026	Mus musculus	ENSMUSG00000041649	Klf8	MA2681.1	KLF8	monomer		9606	yes	13.4057	1
2026	Mus musculus	ENSMUSG00000041703	Zic5	MA1584.2	ZIC5	monomer		9606	yes	18.9734	1
2026	Mus musculus	ENSMUSG00000041911	Dlx1	MA0879.3	DLX1	monomer		9606	yes	8.1229	1
2026	Mus musculus	ENSMUSG00000042258	Isl1	MA1608.2	Isl1	monomer		10090	no	9.9814	1
2026	Mus musculus	ENSMUSG00000042372	Dmrt3	MA0610.2	DMRT3	monomer		9606	yes	10.5089	1
2026	Mus musculus	ENSMUSG00000042406	Atf4	MA0833.3	ATF4	monomer		9606	yes	14.6351	1
2026	Mus musculus	ENSMUSG00000042414	Prdm14	MA1998.2	Prdm14	monomer		10090	no	10.5448	1
2026	Mus musculus	ENSMUSG00000042448	Hoxd1	MA2677.1	HOXD1	monomer		9606	yes	12.7988	1
2026	Mus musculus	ENSMUSG00000042477	Tfap2e	MA1569.2	TFAP2E	monomer		9606	yes	11.6387	1
2026	Mus musculus	ENSMUSG00000042499	Hoxd11	MA0908.2	HOXD11	monomer		9606	yes	12.2332	1
2026	Mus musculus	ENSMUSG00000042508	Dmtf1	MA2594.1	DMTF1	monomer		9606	yes	13.6068	1
2026	Mus musculus	ENSMUSG00000042589	Cux2	MA0755.2	CUX2	monomer		9606	yes	11.5352	1
2026	Mus musculus	ENSMUSG00000042622	Maff	MA0495.4	MAFF	monomer		9606	yes	12.7698	1
2026	Mus musculus	ENSMUSG00000042812	Foxf1	MA1606.2	Foxf1	monomer		10090	no	10.1905	1
2026	Mus musculus	ENSMUSG00000042821	Snai1	MA1558.2	SNAI1	monomer		9606	yes	10.7171	1
2026	Mus musculus	ENSMUSG00000042903	Foxo4	MA0848.1	FOXO4	monomer		9606	yes	10.6603	1
2026	Mus musculus	ENSMUSG00000043013	Onecut1	MA0679.3	ONECUT1	monomer		9606	yes	13.2565	1
2026	Mus musculus	ENSMUSG00000043099	Hic1	MA0739.2	Hic1	monomer		10090	no	9.3793	1
2026	Mus musculus	ENSMUSG00000043219	Hoxa6	MA1497.2	HOXA6	monomer		9606	yes	6.8225	1
2026	Mus musculus	ENSMUSG00000043342	Hoxd9	MA0913.3	HOXD9	monomer		9606	yes	12.4466	1
2026	Mus musculus	ENSMUSG00000043602	Zfp3	MA2490.1	ZFP3	monomer		9606	yes	16.2680	1
2026	Mus musculus	ENSMUSG00000043753	Dmrta1	MA1707.2	DMRTA1	monomer		9606	yes	10.5030	1
2026	Mus musculus	ENSMUSG00000043969	Emx2	MA0886.2	EMX2	monomer		9606	yes	9.8686	1
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA0480.3	Foxo1	monomer		10090	no	9.2785	1
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA1956.2	FOXO1::FLI1	complex	FLI1	9606	yes	18.1961	2
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA1955.2	FOXO1::ELK3	complex	ELK3	9606	yes	15.3282	3
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA1954.2	FOXO1::ELK1	complex	ELK1	9606	yes	15.0304	4
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA1953.2	FOXO1::ELF1	complex	ELF1	9606	yes	13.4256	5
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA1936.2	ERF::FOXO1	complex	ERF	9606	yes	12.9436	6
2026	Mus musculus	ENSMUSG00000044167	Foxo1	MA1947.2	ETV5::FOXO1	complex	ETV5	9606	yes	11.5699	7
2026	Mus musculus	ENSMUSG00000044220	Nkx2-3	MA0672.2	NKX2-3	monomer		9606	yes	10.6425	1
2026	Mus musculus	ENSMUSG00000044542	Prop1	MA0715.1	PROP1	monomer		9606	yes	15.1217	1
2026	Mus musculus	ENSMUSG00000044646	Zbtb7c	MA0695.3	ZBTB7C	monomer		9606	yes	10.2643	1
2026	Mus musculus	ENSMUSG00000045179	Sox3	MA0514.3	Sox3	monomer		10090	no	10.0231	1
2026	Mus musculus	ENSMUSG00000045493	Bhlhe23	MA0817.2	BHLHE23	monomer		9606	yes	14.7172	1
2026	Mus musculus	ENSMUSG00000045515	Pou3f3	MA0788.1	POU3F3	monomer		9606	yes	13.4990	1
2026	Mus musculus	ENSMUSG00000045518	Onecut3	MA0757.2	ONECUT3	monomer		9606	yes	16.7257	1
2026	Mus musculus	ENSMUSG00000045591	Olig3	MA0827.1	OLIG3	monomer		9606	yes	11.4416	1
2026	Mus musculus	ENSMUSG00000045680	Tcf21	MA0832.2	Tcf21	monomer		10090	no	17.4737	1
2026	Mus musculus	ENSMUSG00000045680	Tcf21	MA1568.2	TCF21	monomer		9606	yes	11.6039	2
2026	Mus musculus	ENSMUSG00000045903	Npas4	MA1995.2	Npas4	monomer		10090	no	8.9607	1
2026	Mus musculus	ENSMUSG00000045991	Onecut2	MA0756.3	ONECUT2	monomer		9606	yes	12.4736	1
2026	Mus musculus	ENSMUSG00000046160	Olig1	MA0826.1	OLIG1	monomer		9606	yes	14.6629	1
2026	Mus musculus	ENSMUSG00000046179	E2f8	MA0865.3	E2F8	monomer		9606	yes	10.5917	1
2026	Mus musculus	ENSMUSG00000046470	Sox18	MA1563.2	SOX18	monomer		9606	yes	10.0403	1
2026	Mus musculus	ENSMUSG00000046518	Ferd3l	MA1485.1	FERD3L	monomer		9606	yes	18.0625	1
2026	Mus musculus	ENSMUSG00000046532	Ar	MA0007.4	Ar	monomer		10090	no	18.5102	1
2026	Mus musculus	ENSMUSG00000046711	Hmga1	MA2124.1	Hmga1	monomer		10090	no	11.8520	1
2026	Mus musculus	ENSMUSG00000046714	Foxc2	MA0846.2	FOXC2	monomer		9606	yes	11.3606	1
2026	Mus musculus	ENSMUSG00000046957	Spz1	MA0111.1	Spz1	monomer		10090	no	11.9065	1
2026	Mus musculus	ENSMUSG00000046962	Zbtb21	MA2487.1	ZBTB21	monomer		9606	yes	10.0773	1
2026	Mus musculus	ENSMUSG00000047002	Msgn1	MA1524.3	Msgn1	monomer		10090	no	14.0849	1
2026	Mus musculus	ENSMUSG00000047143	Dmrta2	MA1478.2	DMRTA2	monomer		9606	yes	7.9913	1
2026	Mus musculus	ENSMUSG00000047171	Helt	MA2628.1	HELT	monomer		9606	yes	8.0013	1
2026	Mus musculus	ENSMUSG00000047407	Tgif1	MA0796.1	TGIF1	monomer		9606	yes	22.2812	1
2026	Mus musculus	ENSMUSG00000047591	Mafa	MA1521.2	MAFA	monomer		9606	yes	12.2065	1
2026	Mus musculus	ENSMUSG00000047638	Nr1h4	MA1110.3	Nr1H4	monomer		10090	no	10.6417	1
2026	Mus musculus	ENSMUSG00000047638	Nr1h4	MA1146.2	NR1H4::RXRA	complex	RXRA	9606	yes	12.5498	2
2026	Mus musculus	ENSMUSG00000047861	Foxi1	MA0042.2	FOXI1	monomer		9606	yes	11.6175	1
2026	Mus musculus	ENSMUSG00000047861	Foxi1	MA1946.2	ETV5::FOXI1	complex	ETV5	9606	yes	14.0059	2
2026	Mus musculus	ENSMUSG00000047861	Foxi1	MA1950.2	FLI1::FOXI1	complex	FLI1	9606	yes	12.9559	3
2026	Mus musculus	ENSMUSG00000047861	Foxi1	MA1942.2	ETV2::FOXI1	complex	ETV2	9606	yes	12.3053	4
2026	Mus musculus	ENSMUSG00000047861	Foxi1	MA1935.2	ERF::FOXI1	complex	ERF	9606	yes	9.4594	5
2026	Mus musculus	ENSMUSG00000048001	Hes5	MA0821.2	HES5	monomer		9606	yes	10.3911	1
2026	Mus musculus	ENSMUSG00000048047	Zbtb33	MA0527.2	ZBTB33	monomer		9606	yes	13.1188	1
2026	Mus musculus	ENSMUSG00000048251	Bcl11b	MA1989.2	Bcl11B	monomer		10090	no	10.5929	1
2026	Mus musculus	ENSMUSG00000048349	Pou4f1	MA0790.2	POU4F1	monomer		9606	yes	12.7303	1
2026	Mus musculus	ENSMUSG00000048385	Scrt1	MA0743.3	SCRT1	monomer		9606	yes	13.2081	1
2026	Mus musculus	ENSMUSG00000048387	Osr1	MA1542.2	OSR1	monomer		9606	yes	12.2290	1
2026	Mus musculus	ENSMUSG00000048402	Gli2	MA0734.4	Gli2	monomer		10090	no	13.1283	1
2026	Mus musculus	ENSMUSG00000048450	Msx1	MA0666.3	MSX1	monomer		9606	yes	10.0253	1
2026	Mus musculus	ENSMUSG00000048485	Zbtb8b	MA2579.1	ZBTB8B	monomer		9606	yes	10.2884	1
2026	Mus musculus	ENSMUSG00000048502	Duxbl1	MA2485.1	Duxbl1	monomer		10090	no	18.0428	1
2026	Mus musculus	ENSMUSG00000048540	Nhlh2	MA1529.2	NHLH2	monomer		9606	yes	17.9689	1
2026	Mus musculus	ENSMUSG00000048562	Sp8	MA0747.2	SP8	monomer		9606	yes	11.8456	1
2026	Mus musculus	ENSMUSG00000048626	Klf17	MA1514.2	KLF17	monomer		9606	yes	16.3870	1
2026	Mus musculus	ENSMUSG00000048756	Foxo3	MA0157.4	Foxo3	monomer		10090	no	9.8581	1
2026	Mus musculus	ENSMUSG00000048763	Hoxb3	MA0903.2	HOXB3	monomer		9606	yes	7.4280	1
